ingredient_id,display_name,source_count,top_similarity,Energy,Energy,Energy,Energy,Carbohydrate,"Sugars, Total",Fiber,Total Sugars,Fiber (AOAC 2011.25),Total fat,Cholesterol,"Fatty acids, total saturated",DHA,EPA,ALA,Protein,"Vitamin A, RAE",Vitamin E,Vitamin D (D2 + D3),Vitamin E,Vitamin C,Thiamin,Riboflavin,Niacin,Pantothenic acid,Vitamin B-6,"Folate, total",Vitamin B-12,Choline,Vitamin K2 MK-4,Vitamin K1,Vitamin E,Vitamin A,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Iodine,Manganese,Molybdenum,Selenium
corn_relish,Corn Relish,1,0.7047208913981788,111.0,111.0,111.0,111.0,25.7,,1.5,18.43,,0.91,0.0,0.176,0.0,0.0,,1.7,9.0,0.14,0.0,0.14,8.7,0.032,0.073,0.757,,0.047,30.0,0.0,13.0,,0.3,0.14,,4.0,0.23,10.0,35.0,114.0,336.0,0.24,0.028,,,,0.5
corn_syrup,Corn Syrup,4,1.3000000000000003,312.4029636711281,312.4029636711281,312.4029636711281,312.4029636711281,82.595,,0.0,72.5025,,0.05,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.02333333333333333,0.009333333333333332,0.006666666666666667,0.011333333333333334,0.0029999999999999996,0.0,0.0,4.433333333333334,,0.0,0.0,,10.333333333333334,0.13333333333333333,3.0,3.6666666666666665,15.0,63.0,0.16666666666666666,0.027333333333333334,,0.06466666666666666,,1.4333333333333333
corn_tortilla,Corn Tortilla,2,0.4695235235788373,217.98661567877627,217.98661567877627,217.98661567877627,217.98661567877627,44.64,,6.3,0.88,,2.85,0.0,0.453,0.0,0.0,,5.7,0.0,0.28,0.0,0.28,0.0,0.094,0.065,1.498,0.109,0.219,5.0,0.0,13.3,,0.0,0.28,,81.0,1.23,72.0,314.0,186.0,45.0,1.31,0.154,,0.326,,6.1
cornbread,Cornbread,2,0.9802010825543602,308.5,308.5,308.5,308.5,48.665,,1.9,11.45,,9.690000000000001,48.0,2.7985,0.0035,0.0,,6.57,38.5,1.02,0.35,1.02,0.05,0.241,0.2185,2.2175000000000002,,0.081,59.5,0.21500000000000002,45.85,,5.6,1.02,,169.0,2.265,18.5,275.0,137.5,542.0,0.635,0.063,,,,9.05
corned_beef,Corned Beef,4,0.6975297900341488,237.48900573613767,237.48900573613767,237.48900573613767,237.48900573613767,0.27,,0.0,0.0,,16.9475,84.0,5.8975,0.0,0.0,,19.53,0.0,0.15666666666666665,0.13333333333333333,0.15666666666666665,6.75,0.028749999999999998,0.161,3.0374999999999996,0.5386666666666666,0.22,6.5,1.665,75.86666666666667,,1.5333333333333332,0.15666666666666665,,8.75,1.8725,13.0,119.5,180.75,1015.0,3.895,0.1205,,0.018666666666666668,,31.874999999999996
cornelian_cherry,Cornelian Cherry,2,0.0,33.0,33.0,33.0,33.0,7.49,,,,,0.4,0.0,,,,,0.8,75.0,,,,26.3,0.03,0.04,0.3,,,,0.0,,,,,,9.0,0.2,12.0,11.0,103.0,3.0,,,,,,
cornmeal,Cornmeal,2,0.9618808271527882,362.0,362.0,362.0,362.0,76.89,,7.3,0.64,,3.59,0.0,0.505,0.0,0.0,,8.12,5.5,0.42,0.0,0.42,0.0,0.385,0.201,3.632,0.425,0.304,25.0,0.0,21.6,,0.3,0.42,,6.0,3.45,127.0,241.0,287.0,35.0,1.82,0.193,,0.498,,15.5
cornstarch,Cornstarch,1,1.55,375.0,375.0,375.0,375.0,87.5,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,12.0,,,,,0.0,,,,,,
corvina,Corvina,1,0.0,97.03632887189292,97.03632887189292,97.03632887189292,97.03632887189292,0.0,,0.0,0.0,,2.0,41.0,0.511,0.434,0.161,,18.43,46.0,0.84,5.6,0.84,0.0,0.11,0.12,1.6,0.75,0.4,5.0,0.3,60.8,,0.1,0.84,,10.0,0.29,41.0,194.0,256.0,68.0,0.4,0.019,,0.015,,36.5
cotija_cheese,Cotija Cheese,3,0.6100001076069428,346.22628467558957,346.22628467558957,346.22628467558957,346.22628467558957,3.42144,,0.0,0.0,,26.223333333333333,92.75333333333333,15.893333333333333,0.0,0.0,,22.945226666666667,229.0,0.25,0.25,0.25,0.0,0.029,0.486,0.114,,0.049,10.0,2.26,15.4,,1.9,0.25,,742.8666666666667,0.0,33.95,607.25,123.56666666666666,1508.3333333333333,3.7335000000000003,0.119,64.75,0.01704,,17.7
cottage_cheese,Cottage Cheese,5,1.2214909712690378,96.0,96.0,96.0,96.0,4.313999999999999,4.1,0.0,3.573333333333333,,3.7860000000000005,16.0,2.2138,0.0,0.0008,0.007,10.992,71.6,0.11200000000000002,0.03333333333333333,0.11200000000000002,0.0,0.0258,0.21800000000000003,0.098,0.508,0.054400000000000004,10.2,0.45999999999999996,17.066666666666666,,0.16666666666666666,0.11200000000000002,,99.0,0.10400000000000001,8.76,147.4,119.4,322.8,0.572,0.024,,0.015,,13.5
cotton_candy,Cotton Candy,1,0.5148090472769457,401.0,401.0,401.0,401.0,99.6,,0.0,99.8,,0.32,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.05,0.0,0.0,2.0,1.0,0.01,0.007,,,,0.6
couscous,Couscous,3,1.2107913916517103,199.65200764818357,199.65200764818357,199.65200764818357,199.65200764818357,41.25333333333334,,2.6,0.1,,0.32,0.0,0.05833333333333334,0.0,0.0,,6.773333333333333,0.0,0.13,0.0,0.13,0.0,0.09633333333333334,0.044000000000000004,1.817,0.807,0.07066666666666667,16.666666666666668,0.0,3.3,,0.1,0.13,,13.333333333333334,0.6133333333333333,20.0,71.33333333333333,94.0,68.0,0.44999999999999996,0.10966666666666665,,0.432,,27.45
crab,Crab,4,0.8773736047996583,86.74952198852773,86.74952198852773,86.74952198852773,86.74952198852773,0.195,,0.0,,,0.9574999999999999,58.5,0.14675,0.11699999999999999,0.216,,18.064999999999998,20.25,,,,5.125,0.0625,0.1125,2.36,0.35,0.15,44.0,9.0,,,,,,51.75,1.05,44.25,190.75,265.0,490.75,4.14,0.70875,,0.07375000000000001,,36.375
crab_apple,Crab Apple,1,1.2916806029853354,76.0,76.0,76.0,76.0,19.95,,,,,0.3,0.0,0.048,,,,0.4,2.0,,,,8.0,0.03,0.02,0.1,,,,0.0,,,,,,18.0,0.36,7.0,15.0,194.0,1.0,,0.067,,0.115,,
crab_claw_fish,Crab Claw Fish,5,1.0,92.79961759082218,92.79961759082218,92.79961759082218,92.79961759082218,0.156,,0.0,0.0,,1.0399999999999998,78.8,0.1396,0.1045,0.18725,,18.932,18.75,1.84,0.0,1.84,4.2,0.05750000000000001,0.125,2.77175,0.3499999999999999,0.1515,45.75,7.5825,80.9,,0.3,1.84,,68.0,1.012,41.0,194.5,278.75,412.8,3.6049999999999995,0.68175,,0.08666666666666667,,38.0
crab_mushroom,Crab Mushroom,5,0.3462397900133694,29.945530625000004,29.945530625000004,29.945530625000004,29.945530625000004,5.9388812500000006,,3.1390000000000002,,,0.235225,,,,,,2.78984375,,,0.01015,,,0.022833500000000003,0.36637500000000006,5.2015,,0.106775,63.14,,,,,,,2.193,0.6059000000000001,11.50925,89.58,353.375,2.857175,0.516725,0.18108000000000002,,0.0713375,,7.83975
crab_roe,Crab Roe,2,0.0,173.58221797323137,173.58221797323137,173.58221797323137,173.58221797323137,1.71,,0.0,0.0,,7.325,426.5,1.661,1.5550000000000002,1.1215,,25.47,90.5,7.0,12.1,7.0,16.2,0.2585,0.8445,1.996,1.077,0.1725,86.0,10.77,335.4,,0.2,7.0,,25.0,0.685,23.0,458.5,252.0,104.0,1.1400000000000001,0.114,,0.0115,,46.0
crab_stick,Crab Stick,2,1.1247786583003905,113.97418738049713,113.97418738049713,113.97418738049713,113.97418738049713,14.015,,0.0,2.94,,1.33,5897.5,0.0955,0.241,0.157,,10.53,20.0,0.63,,0.63,0.0,0.02,0.021,0.22,0.07,0.03,2.0,1.6,,,0.1,0.63,,16.5,0.26,43.0,282.0,203.0,495.0,0.33,0.032,,0.011,,28.1
cracker,Cracker,2,1.0952024543782328,405.06309751434037,405.06309751434037,405.06309751434037,405.06309751434037,75.225,,6.45,0.76,,7.915,0.0,1.167,0.0,0.0,0.831,9.940000000000001,0.0,0.9199999999999999,0.0,0.9199999999999999,0.0,0.43899999999999995,0.24450000000000002,5.1685,0.6495,0.112,82.0,0.0,23.4,0.0,13.75,0.9199999999999999,,29.5,3.9899999999999998,67.0,217.5,230.0,408.0,1.66,0.3225,,1.548,,26.2
cranberry,Cranberry,3,1.2721085676395423,49.0,49.0,49.0,49.0,12.08,,4.633333333333334,4.27,,0.15333333333333335,0.0,0.008,0.0,0.0,,0.6733333333333333,3.0,1.32,0.0,1.32,14.333333333333334,0.008,0.016666666666666666,0.36733333333333335,0.295,0.057,1.0,0.0,5.5,,5.0,1.32,,12.0,0.48666666666666664,6.0,12.333333333333334,100.0,10.0,0.09,0.056,,0.267,,0.1
cranberry_liqueur,Cranberry Liqueur,1,0.7761578455986604,279.0,279.0,279.0,279.0,33.2,,0.0,33.27,,0.11,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.009,0.008,,0.001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.04,0.0,3.0,2.0,1.0,0.03,0.016,,,,0.2
cranberry_sauce,Cranberry Sauce,3,1.3000000000000003,158.1389420012747,158.1389420012747,158.1389420012747,158.1389420012747,38.836666666666666,,1.2333333333333334,31.016666666666666,,0.06666666666666667,0.0,0.004666666666666667,0.0,0.0,,0.5499999999999999,2.0,0.93,0.0,0.93,1.0,0.015,0.021,0.1,,0.014,1.0,0.0,3.8,,1.4,0.93,,3.0,0.305,2.0,4.0,24.5,8.0,0.025,0.0215,,0.0665,,0.4
crayfish,Crayfish,1,1.2159964554928102,97.0,97.0,97.0,97.0,0.0,,0.0,0.0,,1.2,144.0,0.201,0.048,0.132,,20.22,19.0,3.61,0.0,3.61,1.2,0.075,0.038,2.655,,0.123,35.0,2.15,102.4,,0.1,3.61,,34.0,1.06,34.0,324.0,382.0,73.0,1.65,0.53,,,,40.0
cream,Cream,5,0.9368400069137078,309.7397382178203,309.7397382178203,309.7397382178203,309.7397382178203,3.2958024000000004,,0.0,2.9599999999999995,,32.769999999999996,107.84,19.7822,0.0,0.0,,2.1091976,279.0,0.88,0.6,0.88,0.6,0.027299999999999998,0.125,0.04970000000000001,0.259,0.029199999999999997,4.0,0.12000000000000002,16.8,8.9,2.5799999999999996,0.88,,65.884,0.018,6.5896,59.412,96.976,28.644,0.23923999999999998,0.004200000000000001,19.38,0.0006000000000000001,,0.5
cream_cheese,Cream Cheese,3,1.114202604145805,343.37148972594014,343.37148972594014,343.37148972594014,343.37148972594014,4.878716666666667,,0.0,3.76,,33.806666666666665,101.0,19.881,0.0,0.01,0.125,5.909949999999999,291.0,0.86,0.0,0.86,0.0,0.033043333333333334,0.23,0.09183333333333332,0.517,0.044750000000000005,9.0,0.07333333333333333,26.8,9.3,2.1999999999999997,0.86,,97.03666666666668,0.03666666666666667,8.971333333333334,107.56666666666666,127.26666666666667,349.93333333333334,0.5597,0.005999999999999999,34.93,0.0055,,8.6
cream_liqueur,Cream Liqueur,1,0.7276631371858218,296.0,296.0,296.0,296.0,33.48,,0.0,33.48,,2.74,8.0,1.511,0.0,0.001,,0.15,24.0,0.07,0.1,0.07,0.0,0.006,0.023,0.012,,0.003,0.0,0.0,1.2,,0.2,0.07,,5.0,0.04,0.0,7.0,9.0,2.0,0.04,0.015,,,,0.4
cream_of_celery_soup,Cream Of Celery Soup,1,0.48803390690022896,72.0,72.0,72.0,72.0,7.03,,0.6,1.35,,4.46,11.0,1.12,0.0,0.0,,1.32,22.0,1.39,0.0,1.39,0.2,0.023,0.039,0.265,0.92,0.01,2.0,0.04,9.0,,17.2,1.39,,32.0,0.5,5.0,30.0,98.0,516.0,0.12,0.113,,0.2,,1.8
cream_of_chicken_soup,Cream Of Chicken Soup,2,0.5339066502831367,68.05258126195028,68.05258126195028,68.05258126195028,68.05258126195028,6.705,,0.6,1.31,,3.51,6.0,1.0585,0.0,0.0,,2.44,43.0,0.54,0.0,0.54,0.55,0.013,0.046,0.392,0.192,0.0,2.0,0.0,10.3,,4.1,0.54,,28.0,1.06,4.0,31.0,49.0,451.0,0.29,0.128,,0.068,,1.9
cream_of_mushroom_soup,Cream Of Mushroom Soup,2,0.6629861188986811,75.55544933078394,75.55544933078394,75.55544933078394,75.55544933078394,6.6,,0.35,0.6000000000000001,,5.05,0.0,0.882,0.0,0.0,0.329,1.475,2.0,0.5,0.2,0.5,0.0,0.012,0.016,0.345,0.148,0.015,2.0,0.0,9.7,,19.6,0.5,,12.0,0.18,3.0,24.0,112.0,585.5,0.11,0.022,,0.037,,2.9
cream_of_rice,Cream Of Rice,2,1.55,219.5,219.5,219.5,219.5,48.84,,0.39999999999999997,0.18,,0.295,0.0,0.0805,0.0,0.0,,3.735,0.0,0.065,0.0,0.065,0.0,0.293,0.076,4.3525,0.55,0.114,16.5,0.0,3.5,,0.05,0.065,,4.5,16.725,14.0,73.0,84.0,37.5,0.67,0.1485,,1.033,,11.25
cream_of_tartar,Cream Of Tartar,1,0.7817379521420181,258.0,258.0,258.0,258.0,61.5,,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,8.0,3.72,2.0,5.0,16500.0,52.0,0.42,0.195,,0.205,,0.2
cream_of_wheat,Cream Of Wheat,1,0.7070375886719827,365.91778202676863,365.91778202676863,365.91778202676863,365.91778202676863,75.5,,3.3,0.4,,1.4,0.0,0.222,0.0,0.0,,10.6,1341.0,0.11,0.0,0.11,0.0,1.339,1.214,17.857,0.474,1.786,357.0,0.0,23.1,,0.5,0.11,,357.0,28.6,34.0,103.0,115.0,571.0,0.98,0.216,,,,20.0
cream_soda,Cream Soda,2,0.7249539397525817,51.0,51.0,51.0,51.0,13.3,,0.0,13.3,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,5.0,0.05,1.0,0.0,1.0,12.0,0.07,0.008,,0.013,,0.0
creme_anglaise,Creme Anglaise,1,0.0,298.0,298.0,298.0,298.0,21.43,,0.0,19.05,,23.81,107.0,14.29,,,,2.38,,,,,,,,,,,,,,,,,,48.0,,,,,113.0,,,,,,
creme_de_cacao,Creme De Cacao,2,0.7588376607361252,287.5,287.5,287.5,287.5,33.34,,0.0,33.375,,1.425,4.0,0.7555,0.0,0.0005,,0.075,12.0,0.035,0.05,0.035,0.0,0.005,0.016,0.01,,0.002,0.0,0.0,0.6,,0.1,0.035,,2.5,0.04,0.0,5.0,5.5,1.5,0.035,0.0155,,,,0.30000000000000004
creme_de_cassis,Creme De Cassis,1,1.0,279.0,279.0,279.0,279.0,33.2,,0.0,33.27,,0.11,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.009,0.008,,0.001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.04,0.0,3.0,2.0,1.0,0.03,0.016,,,,0.2
creme_de_menthe,Creme De Menthe,2,0.7071067811865476,287.5,287.5,287.5,287.5,33.34,,0.0,33.375,,1.425,4.0,0.7555,0.0,0.0005,,0.075,12.0,0.035,0.05,0.035,0.0,0.005,0.016,0.01,,0.002,0.0,0.0,0.6,,0.1,0.035,,2.5,0.04,0.0,5.0,5.5,1.5,0.035,0.0155,,,,0.30000000000000004
creme_de_violette,Creme De Violette,2,1.0,287.5,287.5,287.5,287.5,33.34,,0.0,33.375,,1.425,4.0,0.7555,0.0,0.0005,,0.075,12.0,0.035,0.05,0.035,0.0,0.005,0.016,0.01,,0.002,0.0,0.0,0.6,,0.1,0.035,,2.5,0.04,0.0,5.0,5.5,1.5,0.035,0.0155,,,,0.30000000000000004
crepe,Crepe,1,1.1665741958588018,224.0,224.0,224.0,224.0,22.02,,0.6,4.48,,11.29,153.0,3.444,0.0,0.0,,8.85,98.0,0.79,1.5,0.79,0.0,0.213,0.313,1.426,,0.067,43.0,0.57,114.0,,3.6,0.79,,95.0,1.87,17.0,150.0,169.0,278.0,0.86,0.035,,,,15.8
crispbread,Crispbread,2,1.0933274663929562,365.95889101338435,365.95889101338435,365.95889101338435,365.95889101338435,82.2,,16.5,1.07,,1.3,0.0,0.145,0.0,0.0,,7.9,0.0,0.81,0.0,0.81,0.0,0.243,0.145,1.04,0.676,0.21,47.0,0.0,20.2,,6.0,0.81,,31.0,2.43,78.0,269.0,319.0,410.0,2.39,0.255,,2.475,,36.6
croissant,Croissant,1,1.55,343.0,343.0,343.0,343.0,58.57,,8.6,24.29,,11.43,0.0,5.0,,,,5.71,,,,,,,,,,,,,,,,,119.0,,,,,109.0,486.0,,,,,,
crouton,Crouton,1,1.1662018283098146,407.0,407.0,407.0,407.0,73.5,,5.1,,,6.6,0.0,1.51,0.0,0.0,,11.9,0.0,,,,0.0,0.623,0.272,5.439,0.429,0.026,132.0,0.0,,,,,,76.0,4.08,31.0,115.0,124.0,698.0,0.89,0.163,,0.5,,37.5
crumb_crust,Crumb Crust,1,0.0,501.0,501.0,501.0,501.0,64.3,,1.9,18.13,,24.83,0.0,4.999,0.0,0.0,,5.1,0.0,1.85,0.0,1.85,0.0,0.184,0.213,3.22,,0.076,65.0,0.0,17.7,,21.8,1.85,,29.0,2.6,23.0,117.0,113.0,471.0,1.25,0.223,,,,2.6
crumpet,Crumpet,5,0.0,219.8,219.8,219.8,219.8,43.794000000000004,,4.8,3.2600000000000002,,1.9579999999999997,0.0,0.3856,0.0,0.0,,8.754,0.0,0.414,0.0,0.414,0.36,0.414,0.2532,3.5096000000000003,0.5695,0.09559999999999999,67.0,0.008,14.16,,0.9199999999999999,0.414,,192.4,3.0120000000000005,41.2,139.0,175.4,369.6,1.1720000000000002,0.1582,,1.3955,,30.060000000000002
cubanelle_pepper,Cubanelle Pepper,2,0.489747729014739,27.003824091778203,27.003824091778203,27.003824091778203,27.003824091778203,5.35,,3.4,1.95,,0.45,0.0,0.048,0.0,0.0,,1.66,17.0,0.69,0.0,0.69,82.7,0.081,0.054,1.242,0.265,0.357,29.0,0.0,7.4,,9.5,0.69,,14.0,0.46,17.0,32.0,256.0,13.0,0.25,0.094,,0.1,,0.3
cucumber,Cucumber,3,1.1474821866380163,15.938333333333333,15.938333333333333,15.938333333333333,15.938333333333333,2.9516666666666667,,0.5,1.67,,0.17833333333333332,0.0,0.037,0.0,0.0,,0.6233333333333334,5.0,0.03,0.0,0.03,2.8,0.027,0.033,0.098,,0.04,7.0,0.0,6.0,0.0,24.0,0.03,,16.22666666666667,0.0,10.073333333333332,23.153333333333336,169.73333333333335,1.6766666666666665,0.20266666666666666,0.06299333333333333,,0.08488,3.723,0.3
cumin,Cumin,1,0.9548768916912167,375.0,375.0,375.0,375.0,44.24,,10.5,2.25,,22.27,0.0,1.535,0.0,0.0,,17.81,64.0,3.33,0.0,3.33,7.7,0.628,0.327,4.579,,0.435,10.0,0.0,24.7,,5.4,3.33,,931.0,66.36,366.0,499.0,1788.0,168.0,4.8,0.867,,3.333,,5.2
curd,Curd,2,0.0,71.5,71.5,71.5,71.5,6.625,,0.0,1.84,,0.29,7.0,0.168,0.0,0.0,,10.29,2.0,0.01,0.0,0.01,0.0,0.023,0.225,0.1435,,0.016,9.0,0.46,17.799999999999997,,0.0,0.01,,86.0,0.15,11.0,189.0,136.5,563.5,0.46499999999999997,0.03,,,,9.350000000000001
cured_duck,Cured Duck,1,0.3380181718572775,154.0,154.0,154.0,154.0,6.47,,0.3,4.41,,11.76,22.0,3.093,0.0,0.0,,5.32,17.0,0.92,0.0,0.92,12.2,0.071,0.099,1.397,,0.085,6.0,0.08,15.3,,5.3,0.92,,9.0,0.79,9.0,45.0,107.0,287.0,0.55,0.093,,,,5.4
cured_fish,Cured Fish,5,0.6298233222537464,182.1942638623327,182.1942638623327,182.1942638623327,182.1942638623327,0.0,,0.0,0.0,,10.296000000000001,67.2,2.5271999999999997,0.9026,0.5702,,20.978,48.6,1.2075,10.975000000000001,1.2075,0.0,0.0534,0.1018,4.6932,0.58,0.37560000000000004,13.4,4.0920000000000005,93.80000000000001,,2.025,1.2075,,45.0,1.348,52.0,228.4,399.2,1477.0,0.5680000000000001,0.09,,0.025,,48.36
curry,Curry,1,0.8880564644130717,324.8087954110899,324.8087954110899,324.8087954110899,324.8087954110899,55.83,,53.2,2.76,,14.01,0.0,1.648,0.0,0.0,0.255,14.29,1.0,25.24,0.0,25.24,0.7,0.176,0.2,3.26,1.07,0.105,56.0,0.0,64.2,,99.8,25.24,,525.0,19.1,255.0,367.0,1170.0,52.0,4.7,1.2,,8.3,,40.3
curry_powder,Curry Powder,1,0.8547629380518577,324.8087954110899,324.8087954110899,324.8087954110899,324.8087954110899,55.83,,53.2,2.76,,14.01,0.0,1.648,0.0,0.0,0.255,14.29,1.0,25.24,0.0,25.24,0.7,0.176,0.2,3.26,1.07,0.105,56.0,0.0,64.2,,99.8,25.24,,525.0,19.1,255.0,367.0,1170.0,52.0,4.7,1.2,,8.3,,40.3
custard,Custard,1,1.55,298.0,298.0,298.0,298.0,21.43,,0.0,19.05,,23.81,107.0,14.29,,,,2.38,,,,,,,,,,,,,,,,,,48.0,,,,,113.0,,,,,,
custard_powder,Custard Powder,1,0.0,348.0,348.0,348.0,348.0,91.6,,0.0,,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24.0,0.08,0.0,1.0,153.0,432.0,0.04,0.015,,0.007,,21.3
cynar,Cynar,1,0.7071067811865476,279.0,279.0,279.0,279.0,33.2,,0.0,33.27,,0.11,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.009,0.008,,0.001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.04,0.0,3.0,2.0,1.0,0.03,0.016,,,,0.2
daikon,Daikon,1,1.044607637342336,18.0,18.0,18.0,18.0,4.1,,1.6,2.5,,0.1,0.0,0.03,0.0,0.0,,0.6,0.0,0.0,0.0,0.0,22.0,0.02,0.02,0.2,0.138,0.046,28.0,0.0,7.3,,0.3,0.0,,27.0,0.4,16.0,23.0,227.0,21.0,0.15,0.115,,0.038,,0.7
dandelion,Dandelion,2,0.9888079024646623,44.93307839388145,44.93307839388145,44.93307839388145,44.93307839388145,9.2,,3.5,0.71,,0.7,0.0,0.17,0.0,0.0,,2.7,508.0,3.44,0.0,3.44,35.0,0.19,0.26,0.806,0.084,0.251,27.0,0.0,35.3,,778.4,3.44,,187.0,3.1,36.0,66.0,397.0,76.0,0.41,0.171,,0.342,,0.5
dark_soy_sauce,Dark Soy Sauce,3,0.6040360036034729,55.333333333333336,55.333333333333336,55.333333333333336,55.333333333333336,5.359999999999999,,0.5,0.45,,0.29,0.0,0.036,0.0,0.0,,9.433333333333334,0.0,0.205,0.0,0.205,0.0,0.036500000000000005,0.2025,1.6680000000000001,0.297,0.154,29.0,0.0,24.55,,0.0,0.205,,31.5,1.6000000000000003,71.5,166.0,378.0,4808.0,0.8300000000000001,0.046,,1.018,,0.5
date,Date,3,1.55,280.4155513065647,280.4155513065647,280.4155513065647,280.4155513065647,75.01,,7.566666666666666,64.39,,0.31,0.0,0.032,0.0,0.0,,2.236666666666667,2.3333333333333335,0.05,0.0,0.05,0.26666666666666666,0.051333333333333335,0.064,1.3860000000000001,0.6970000000000001,0.19300000000000003,17.666666666666668,0.0,7.5,,2.7000000000000006,0.05,,47.333333333333336,0.98,46.666666666666664,62.0,669.3333333333334,1.6666666666666667,0.34,0.25799999999999995,,0.279,,3.0
daylily_flower,Daylily Flower,2,0.0,21.03250478011472,21.03250478011472,21.03250478011472,21.03250478011472,5.005,,,,,0.05500000000000001,0.0,0.036,,,,1.155,48.5,,0.0,,50.5,0.0625,0.078,0.5599999999999999,,,80.5,0.0,,,,,,29.0,0.77,18.0,39.5,178.5,10.0,,,,,,0.8
deer_mushroom,Deer Mushroom,5,0.3808572780959548,23.98202676864245,23.98202676864245,23.98202676864245,23.98202676864245,3.4339999999999997,,1.1400000000000001,1.98,,0.342,0.0,0.05,0.0,0.0,,3.052,0.0,0.01,0.16,0.01,2.1,0.07540000000000001,0.41220000000000007,3.6681999999999997,1.497,0.0996,20.6,0.04,17.3,0.0,0.0,0.01,,3.4,0.446,9.2,87.4,328.6,5.2,0.516,0.32720000000000005,,0.047,,11.24
digestive_biscuit,Digestive Biscuit,1,0.45908194695858806,406.0,406.0,406.0,406.0,70.54,,3.5,21.16,,10.58,0.0,5.291,0.0,0.0,,7.05,1.0,0.45,0.0,0.45,0.0,0.541,0.493,3.861,,0.074,118.0,0.19,27.0,,3.8,0.45,,0.0,0.0,28.0,193.0,307.0,370.0,0.61,0.101,,,,23.9
dill,Dill,2,0.8600986354730303,43.02103250478011,43.02103250478011,43.02103250478011,43.02103250478011,7.02,,2.1,,,1.12,0.0,0.06,,,,3.46,386.0,,0.0,,85.0,0.058,0.296,1.57,0.397,0.185,150.0,0.0,,,,,,208.0,6.59,55.0,66.0,738.0,61.0,0.91,0.146,,1.264,,
doenjang,Doenjang,1,0.0,208.0,208.0,208.0,208.0,25.0,,8.3,16.67,,8.33,0.0,0.0,,,,8.33,,,,,,,,,,,,,,,,,,,3.0,,,,4833.0,,,,,,
donburi_sauce,Donburi Sauce,1,0.21443575706578677,109.0,109.0,109.0,109.0,12.72,,0.2,4.56,,5.67,13.0,2.612,0.0,0.001,,1.59,41.0,0.45,0.2,0.45,0.6,0.009,0.049,0.197,,0.021,3.0,0.04,3.8,,1.8,0.45,,39.0,0.19,7.0,34.0,56.0,968.0,0.23,0.023,,,,1.7
dong_leaf,Dong Leaf,1,0.0,313.0,313.0,313.0,313.0,74.97,,26.3,,,8.36,0.0,2.28,0.0,0.0,,7.61,309.0,,0.0,,46.5,0.009,0.421,2.005,,1.74,180.0,0.0,,,,,,834.0,43.0,120.0,113.0,529.0,23.0,3.7,0.416,,8.167,,2.8
donkey_meat,Donkey Meat,1,0.4470973786627599,215.0,215.0,215.0,215.0,0.0,,0.0,0.0,,11.29,82.0,4.345,0.001,0.001,,27.13,3.0,0.2,0.3,0.2,0.0,0.282,0.238,6.732,,0.59,4.0,1.63,80.0,,1.0,0.2,,15.0,1.91,22.0,228.0,352.0,363.0,4.43,0.08,,,,34.5
dory,Dory,1,0.0,143.0,143.0,143.0,143.0,0.01,,0.0,0.01,,5.85,64.0,1.603,0.113,0.025,,21.96,21.0,1.26,2.3,1.26,0.0,0.039,0.064,3.103,,0.185,17.0,1.99,67.2,,4.6,1.26,,12.0,0.45,29.0,281.0,334.0,316.0,0.4,0.058,,,,40.2
dough,Dough,2,0.923007130445165,300.0,300.0,300.0,300.0,61.43,,1.4,4.29,,2.14,0.0,0.0,,,,8.57,,,,,,,,,,,,,,,,,,11.0,2.86,,,117.0,386.0,,,,,,
doughnut,Doughnut,3,1.1805924536292194,427.0,427.0,427.0,427.0,48.169999999999995,,1.866666666666667,21.47,,23.49666666666667,20.0,10.136666666666667,0.004666666666666667,0.0,,5.656666666666666,4.333333333333333,1.6833333333333333,0.03333333333333333,1.6833333333333333,0.6,0.34600000000000003,0.23933333333333331,2.7226666666666666,,0.042666666666666665,98.66666666666667,0.08333333333333333,32.733333333333334,,10.533333333333333,1.6833333333333333,,70.0,2.4233333333333333,16.666666666666668,185.0,116.33333333333333,390.3333333333333,0.5499999999999999,0.08800000000000001,,,,12.766666666666666
